X Y Z x1 y1 x2 y2 x3 y3 x4 y4
-23.6353 -9.3598 2.8137 224.5015 152.9654 190.6227 158.9206 136.7336 210.0167 294.7594 192.9248
15.1578 2.1515 -7.7021 914.3345 464.3288 1048.7143 477.1700 1060.1144 405.6877 922.4036 410.9301
-12.2678 -5.4692 5.7032 503.1125 226.2308 365.2909 230.1389 334.0418 308.5099 553.2597 301.9111
19.1118 6.9751 7.8290 1189.7464 492.8028 939.2820 508.9282 977.5219 600.0659 1169.3125 600.1962
15.1114 11.1737 2.6591 1061.4520 614.6100 904.9952 631.6865 965.8226 667.4390 1017.8564 665.7491
7.8457 8.6479 2.9494 914.9395 558.7094 759.7789 569.1416 807.4349 611.2769 886.1717 611.1745
18.8344 -9.3199 -7.2197 959.0221 208.2984 1148.8524 214.3876 1099.7083 145.0612 1031.0253 160.1549
-0.9051 -8.3623 -1.0984 646.1503 197.2817 677.7747 202.2476 631.5651 205.0836 712.2362 204.4377
-16.0363 -2.1227 -6.0336 300.7698 366.3346 421.0830 366.0053 409.2485 324.9105 332.0495 316.8587
-19.3647 -6.1447 5.4544 352.1160 212.3425 231.9899 216.1045 196.5714 293.9329 405.5791 282.9324
14.8865 -7.7311 6.3894 1047.6716 170.6981 908.9005 175.5525 866.3857 252.2994 1112.0778 261.6149
20.8657 3.7899 0.6538 1127.9250 457.2546 1067.2147 472.9502 1087.5443 486.9499 1126.2999 491.2258
1.9340 -3.2420 -0.1852 727.4356 307.4763 709.7940 312.9302 691.9124 325.1292 765.4196 326.0910
-1.1203 0.7526 -1.4602 662.6966 404.8516 652.5747 409.3952 656.7308 409.5711 678.5542 409.1827
-8.2217 5.6407 3.6443 592.3710 491.5877 437.8884 491.9618 469.7711 547.4544 581.2486 546.6173
23.3964 2.6608 -3.6113 1122.4955 453.0476 1171.1713 469.8232 1185.2249 437.6645 1127.4246 444.4332
-24.0941 7.0338 -0.7885 217.8122 551.5884 178.0055 540.7537 218.1629 555.5684 200.4299 553.4496
-1.2669 -1.0388 4.0157 718.7392 335.4903 590.5152 340.1286 584.6960 397.7028 744.5369 397.2335
10.0385 -8.0071 -6.7724 797.5617 235.2257 961.1940 241.2840 918.3110 180.8102 861.7533 188.2863
-22.7329 -10.9941 -3.0228 173.2037 148.1307 281.8224 154.2346 219.5130 144.7442 251.4280 125.7207
-17.4487 6.3653 5.2214 423.2565 502.8406 235.9743 497.7351 272.5512 572.5079 408.5040 571.5096
16.2554 12.0056 -2.7697 1021.2885 659.3011 988.8655 678.5415 1053.1832 656.0840 973.7831 654.6024
25.5804 1.6881 2.6401 1236.3022 399.3695 1148.6227 414.8451 1157.6526 448.5707 1246.5633 455.5248
8.1860 1.3450 -2.0945 841.5522 419.5208 845.2403 428.0977 852.5524 418.0752 854.0603 420.7639
-13.3269 11.1954 -3.9199 415.8849 659.2875 411.6275 652.9359 474.1460 630.5975 375.8008 631.2345
1.5430 -3.6865 -2.4770 691.8019 309.6388 729.7184 315.0057 709.4928 303.3905 732.1203 304.2158
4.0081 -1.6448 -5.2491 714.1974 369.5938 805.3767 375.9743 796.4497 334.7532 743.2318 336.6618
-13.9667 -3.3160 4.4975 460.1939 282.3767 340.3083 284.7477 321.3766 351.3123 498.3654 344.8922
-8.4551 -12.2376 -3.3359 458.4060 122.1771 565.2795 127.9783 497.3024 109.3722 544.6947 101.8493
-4.8068 -2.8196 4.5570 648.8410 292.4928 518.6051 296.4935 502.7076 360.8128 684.5163 358.7041
16.8026 -3.5697 -4.7097 965.1911 322.0440 1063.8608 331.4595 1044.8506 290.3905 1005.1798 299.6173
15.0660 3.4477 0.4154 1011.7362 452.2419 951.0389 464.7841 969.6989 478.4422 1012.2260 481.7705
8.7771 -12.6014 -2.3296 811.7094 109.4275 897.6311 113.3821 829.2288 98.3107 901.9178 106.1832
-7.6020 12.3171 0.6774 588.7966 659.7961 466.5008 658.2436 535.5367 680.8066 541.2928 681.8538
16.1011 -2.2851 5.6282 1077.8138 296.6539 927.8513 305.1918 915.3346 374.2163 1110.9350 380.7738
-3.8782 -2.2799 -1.6816 596.5244 337.8762 608.7405 341.7627 596.1060 340.6072 629.0145 338.7799
-10.0854 9.2539 4.8524 578.5088 569.2248 376.3718 567.1473 428.9744 635.0997 547.4379 635.6678
23.5928 -3.7701 -6.9838 1068.3137 328.4716 1229.8650 339.9661 1210.1337 272.0983 1109.4950 285.6939
-2.5305 -1.9617 -5.3729 581.9309 364.2278 677.3469 368.3856 666.5984 328.5579 612.5985 327.3181
-12.6109 7.6999 -5.2411 405.9924 585.4752 450.9378 581.3930 493.7514 546.2079 384.7617 544.9051
3.7820 -3.5571 -1.4223 748.8450 306.7133 762.0481 312.5959 742.5451 311.1344 788.5678 313.1038
-10.8489 9.8326 -3.2449 470.5235 623.6286 455.9491 620.0480 510.7627 604.0802 437.4509 604.0832
-16.6493 6.7302 3.5248 421.1316 519.8606 270.9161 514.7276 309.3835 571.5208 404.5026 570.5412
0.4975 1.4359 -2.3142 686.9736 424.3741 692.8889 429.5942 700.7825 420.2469 699.0683 420.4095
12.3041 9.3888 3.3801 1010.0290 571.7842 843.7799 585.6368 895.2174 630.6086 976.6973 630.0282
-20.7848 8.8405 2.9117 334.0016 573.4144 192.0051 563.8476 242.7311 615.1584 306.2906 615.5834
-15.9174 -4.4514 1.7101 384.9255 271.6380 338.7185 273.9588 313.4171 312.0562 429.0660 303.6124
-18.8573 9.6926 5.9706 411.8467 576.8692 189.8863 568.4641 245.7918 650.6998 378.9456 652.3080
-21.6296 -6.3570 0.2480 245.1576 236.2849 251.1439 239.0079 214.8721 263.7008 299.1772 250.2713
16.9145 4.5633 -7.7969 953.9104 517.7824 1079.3474 533.1784 1103.4509 459.6853 948.5505 463.9315
-12.6088 10.1580 1.2695 487.5589 609.1907 367.0363 604.5029 424.4528 635.6875 452.2396 636.4093
-13.0558 6.1698 -7.7813 363.9770 563.4744 476.2350 559.6111 510.3437 499.0470 351.1791 496.6013
-16.5268 1.6333 -0.3927 364.7522 422.6504 334.6126 420.4801 343.8549 437.3241 375.9516 432.3398
-11.1243 -2.1370 -0.9308 459.0046 338.1966 456.8720 340.0140 444.8848 349.3291 490.6031 344.2239
23.8159 -6.8375 -2.3972 1117.9983 237.2405 1191.3353 244.8841 1155.1326 224.8009 1176.8643 240.5767
-5.3551 -6.6059 7.0636 656.6027 192.5320 488.6861 197.3744 451.1710 287.7771 713.5366 284.7075
-19.7452 8.7503 -8.7397 222.9342 629.8100 350.8995 619.2059 399.5994 551.2489 197.0457 549.3838
-5.3536 -10.1469 -1.8129 543.9288 161.0052 602.8273 166.1478 546.4947 162.7545 619.3741 158.5124
-2.5079 -9.9898 -2.6712 591.5648 169.2604 668.5993 174.2906 613.4877 160.9596 666.2674 158.9715
8.8654 6.8584 7.3954 983.2116 495.2717 733.3270 505.4213 771.5010 595.0278 964.0382 595.1684
24.9445 8.9144 6.6743 1294.0930 540.4417 1069.4796 562.2239 1117.7296 638.5393 1262.1828 637.0239
-13.6319 -3.6017 -1.3503 399.0882 307.3606 416.9600 309.2124 396.7082 314.9965 438.5374 307.8809
13.9959 10.6518 -2.3923 977.9555 628.0421 941.7807 644.4865 999.1124 627.3707 938.1884 626.7956
2.1386 6.8124 3.3126 800.6329 517.0206 645.1405 523.3330 683.0428 571.6807 782.4919 571.8037
24.9750 7.2026 8.5140 1312.1756 492.8139 1053.4918 512.4450 1092.6656 609.1960 1290.0370 608.9643
9.0394 3.1048 -0.4634 882.4244 450.4921 838.9564 459.9590 855.8838 466.6164 885.0380 468.8112
22.3149 -10.6354 -1.4776 1089.4304 148.8275 1159.8737 152.7257 1103.2801 141.9754 1169.9071 160.0511
-8.2492 10.7256 -2.3460 536.1730 638.5487 493.9428 636.7822 553.6528 628.8028 497.9077 629.1697
-5.3195 -3.5789 0.9640 594.5545 294.5480 552.8858 298.4282 532.8773 325.2088 634.2515 322.5430
-0.9750 12.5627 -8.5879 615.5950 707.6333 705.5677 711.7143 773.6842 635.9781 567.6775 636.0332
-15.1297 8.2376 -1.7337 395.9713 581.0553 358.9778 575.2547 405.3466 576.8559 371.6395 576.1183
9.5949 -2.8489 6.6928 961.4496 278.9737 783.4865 285.7642 767.6766 368.2179 997.7086 372.2567
6.7969 -9.2586 6.1832 881.9543 137.3903 750.2709 141.9159 698.7365 218.6079 954.5222 223.3037
-14.0264 1.5408 -2.6916 389.5669 431.9958 410.6415 430.6828 419.2805 422.9757 401.2808 418.4039
17.2175 -3.4888 1.5183 1046.9687 291.2941 1001.4454 299.8935 982.5745 324.4752 1086.8239 332.9598
-2.3960 2.1387 6.0811 729.2390 397.2184 534.5892 401.2670 546.6535 480.9615 737.2589 480.4309
-20.2432 -10.8762 2.7810 290.5717 118.4023 260.5236 125.4491 198.1816 174.6518 369.3018 158.7407
16.3300 -0.1252 -0.6976 1012.9832 377.8732 999.4254 388.8384 998.7512 390.4150 1033.6908 396.5456
-0.0687 5.8056 -6.8412 635.3313 546.1149 721.9359 551.0698 753.5111 494.6676 623.7625 494.6544
7.2845 -4.8548 -4.7177 776.0822 294.6472 873.8478 301.1883 847.5961 263.8217 822.9103 268.1991
-13.0723 12.0768 -0.3613 464.4286 661.8150 371.9397 655.5698 439.9647 669.4248 418.9859 670.9648
-22.7443 -4.6706 7.5282 309.5975 235.1056 137.4662 237.7392 110.2855 338.4121 355.0292 327.2888
7.8670 -4.1027 -4.3942 793.3479 309.6557 879.8830 316.5328 857.7000 282.3942 836.0572 286.8617
10.4682 -11.4336 0.7892 884.4898 118.4432 893.1227 122.3590 830.7227 139.8599 968.8487 148.4928
-2.7785 6.4965 -4.6938 607.8256 551.8738 641.3391 555.0205 677.0086 521.7330 592.4503 521.3274
-21.7266 8.1742 -7.5638 193.6572 611.4884 300.6566 600.0209 346.4029 544.8871 170.8040 542.5791
-8.5381 11.4695 1.7296 579.6900 635.4657 437.9013 633.4756 502.4434 667.6128 536.7514 668.5895
-25.0254 0.8171 -1.7186 171.3138 412.6983 189.0887 407.3749 193.7483 413.7224 186.9889 405.0505
18.1892 -1.2323 -6.2520 980.4103 381.4452 1103.4907 393.1713 1096.9692 335.5300 1007.2971 344.0483
8.0305 -0.0611 -4.3346 808.4245 399.5686 871.5941 407.7794 871.2637 374.4460 828.7630 377.6963
6.6820 0.8929 7.0485 918.7459 362.1004 709.5889 369.3525 714.5709 456.6171 933.6658 458.3780
-23.9244 4.5391 5.2914 284.1229 461.7838 115.1364 454.7441 141.4425 532.5146 279.6023 529.3827
1.3286 1.5725 -1.9458 708.1948 425.3736 704.8547 430.9646 713.4967 425.1277 719.5186 425.5502
-3.0362 -1.9769 -8.4292 536.8822 379.8758 702.5120 383.7856 691.7559 312.8116 567.5408 311.2439
-9.2374 -3.9584 -3.7752 459.8664 311.6756 532.1825 314.4701 510.1953 293.5965 501.2572 288.4523
3.1819 -6.0177 -2.1003 722.2828 255.1442 764.5465 260.5927 731.5798 251.9329 775.5621 253.9258
4.3944 8.5975 3.4847 852.6861 556.0532 683.6448 564.0671 731.3392 613.0581 824.3724 612.9866
-22.2478 5.1479 1.4984 277.3274 495.3903 191.4368 487.9116 220.9256 525.8712 269.7164 522.7078
-12.9147 10.9172 -1.8455 447.3795 642.4140 395.9296 636.7691 457.1797 635.6543 408.4332 636.3902
24.2286 -6.6437 -1.0097 1142.8912 234.1854 1183.8326 241.7459 1148.5527 236.2816 1200.8065 251.8631
-0.9709 -6.5960 -0.0290 662.0675 231.2788 659.1920 236.1834 622.6398 250.5882 718.5150 249.9739
-2.1252 -2.1130 1.6774 671.1599 323.6299 603.8619 328.0704 592.0816 361.3119 702.8667 360.3872
-16.7443 3.2537 -6.7309 292.6762 492.7572 400.5626 488.4922 418.6883 440.5175 295.4379 435.6034
-2.3269 4.9761 -3.8892 622.0050 513.2268 645.1542 516.8331 672.5137 491.9265 614.8344 491.4631
8.5681 -11.0672 -3.6084 797.0066 150.4490 903.8340 155.0570 843.9383 127.2476 878.4492 134.4796
21.4919 -11.5057 3.1436 1126.0491 104.6200 1092.8952 106.8247 1030.8363 145.3863 1212.1664 162.7774
-16.4074 -0.0072 4.6623 420.8796 358.0131 281.2886 357.7318 281.2474 426.9435 440.9190 421.6526
-2.1035 -9.8446 -8.3401 535.3429 203.1975 741.2306 208.0972 687.7291 136.2773 608.5078 134.5293
-3.4583 -3.9673 7.2121 704.0522 251.8472 517.2050 256.3774 494.7264 348.2047 746.3052 346.6051
-10.2498 6.0753 2.3032 536.6003 509.0815 412.6310 508.0144 446.9492 550.1023 523.3024 549.1076
-9.3028 6.6246 -7.3071 446.7941 570.1300 542.7119 568.6804 579.1859 511.2701 431.3229 509.7350
13.5664 -7.2554 -6.2054 874.8398 248.6591 1024.3723 255.4214 985.6783 199.4907 935.1373 209.1222
4.4876 11.0405 2.0960 844.9620 618.5394 695.0347 627.1206 756.0538 660.6939 803.1315 660.2414
-18.3689 -1.5750 8.6707 422.4584 300.3087 199.3163 301.2615 190.1758 412.9499 451.1226 406.5121
8.6997 10.7226 4.2979 953.8233 598.7535 755.6157 610.4278 814.8341 665.9770 913.0746 665.0191
-25.1980 0.9273 -0.6792 179.7252 409.7737 173.0645 404.4964 178.3677 421.5108 194.8048 413.1251
16.8679 9.1773 0.5178 1064.3092 579.5942 971.4261 596.9778 1020.9646 609.9454 1032.2361 609.7671
4.4613 -9.7491 -5.7259 695.4763 191.1532 841.7881 196.2726 788.9769 148.5603 768.9959 152.1602
19.4663 11.0222 -1.4759 1096.1151 629.6977 1043.0410 650.7727 1101.9754 641.0371 1053.6714 639.7759
13.6131 10.5049 8.3520 1098.9096 571.7841 809.3648 586.6528 867.5493 684.1392 1058.3721 682.2007
-17.0588 -6.0177 3.2085 374.3588 227.5752 303.1779 231.0275 268.7914 284.8005 427.0614 274.8728
-22.9380 7.9852 -4.1593 206.3025 590.4225 237.6852 578.8315 282.8253 558.6733 184.1540 556.7959
-0.0797 -4.0736 3.2242 724.7941 270.7118 632.0212 275.6983 609.2875 324.3074 767.5224 324.2674
21.2561 -4.8566 -7.3907 1015.8698 307.0053 1188.9053 317.0175 1163.4127 245.7850 1063.0441 259.0307
-20.0818 6.8123 5.1955 369.4812 514.1708 183.8719 507.1637 223.1496 582.3914 352.4514 581.6023
10.0395 1.1240 -1.1633 888.2778 409.3904 872.7458 418.6060 878.8530 417.6506 901.9862 420.9541
4.1381 -9.2170 8.5055 856.8684 125.3953 669.1209 130.0168 617.3005 232.3372 929.3161 235.1085
-1.3590 3.2771 -1.9762 658.8816 464.7232 646.8502 469.0246 664.9309 463.7747 660.8737 463.4354
-16.1149 -10.9736 1.1328 356.6924 125.6303 360.1562 132.0579 297.8564 162.7942 436.0958 149.8523
-17.5567 -4.1463 6.3054 404.8213 253.6747 251.0795 256.2655 227.1849 342.7252 447.5192 334.3325
11.3562 9.0900 1.6666 970.0956 573.8951 845.1191 587.0845 894.7720 614.2753 938.7521 614.0677
12.3616 9.2367 3.3445 1010.2960 568.5023 845.7934 582.3221 896.3879 626.9386 977.8293 626.4357
-18.0777 -11.1830 -3.3229 265.3950 145.6177 375.2304 151.5779 312.2844 137.1927 345.0393 121.8856
13.4770 -3.1437 0.7552 966.1564 303.3990 932.4183 311.4995 915.3448 329.3741 1003.9235 335.9141
5.7811 -6.1894 -7.9901 705.1521 282.2843 884.3797 288.3736 851.1134 217.5476 759.0002 221.4861
-23.5650 11.6291 -6.6236 175.1635 687.2731 244.5902 671.2911 309.9810 625.4361 134.2411 626.3498
12.6647 11.6688 2.9880 1018.9241 625.1380 849.4649 640.4849 913.2916 680.4244 972.6747 678.7144
4.9326 -2.9206 -4.5060 737.5474 337.0264 818.8758 343.4412 803.0169 309.4622 773.6411 312.0328
5.2280 -11.3563 -0.8506 762.5388 128.8935 805.7911 133.4532 743.5715 135.6887 845.7287 140.0507
6.7132 10.2320 6.0440 933.9724 579.6067 695.9525 589.5243 752.8919 664.4683 895.9051 663.7442
16.3043 4.6172 1.3594 1050.4014 473.3332 962.4999 487.1419 987.5012 510.2233 1044.1669 512.9119
5.7779 -12.1731 5.8593 849.7475 73.5685 741.4773 77.5025 673.6720 150.1140 938.7076 154.8224
12.9674 11.8834 1.2813 1005.0484 638.2360 874.9337 654.1207 939.6149 675.7540 957.8439 674.1139
-5.2496 -11.7117 -1.2680 548.0228 122.7492 602.8698 128.2440 537.7694 129.9578 632.1186 125.4841
-24.1418 -7.9384 -0.5066 180.2169 204.1936 216.4727 208.0109 171.1161 225.5324 242.4347 208.8295
-13.4969 -2.0896 0.4649 426.7049 332.1753 393.9210 333.4590 382.1196 358.0572 458.0447 352.0528
12.6368 -6.7532 7.9739 1025.4510 184.0204 841.5706 189.2030 804.1457 283.9104 1084.2796 291.1328
9.2580 0.2081 4.9659 942.8954 357.1214 788.3349 365.1570 789.4850 429.3886 961.7136 432.2664
25.2718 7.5810 -4.1859 1165.4961 564.2053 1203.7163 587.0770 1243.5676 547.2859 1142.5146 549.7670
12.8772 -10.8237 1.7686 944.8031 126.7852 929.3318 130.6406 870.3353 157.8403 1026.0827 168.0363
-18.8329 -2.6888 -2.1638 285.4911 333.2727 323.1838 333.0920 307.9903 332.5261 319.8569 323.2605
0.2818 9.2859 -5.3107 669.5209 616.9942 701.7285 622.2154 752.4038 580.6664 638.8030 580.6780
9.7261 -6.5720 -7.1302 791.2725 268.9276 955.0944 275.5369 919.9121 211.8008 847.4952 218.5096
-20.1123 9.3563 6.4272 390.0949 567.1266 160.9536 558.1865 215.0694 645.6538 359.0738 647.1867
4.0916 -5.0103 -4.4147 716.2556 289.9060 806.6185 295.7349 779.3709 262.8001 763.8373 265.2742
-19.1688 -12.1515 5.5153 340.6146 73.6973 252.2592 82.1507 182.2228 158.9552 426.8233 143.2946
19.7450 8.9029 -1.7750 1091.8883 583.7055 1057.9298 603.3455 1105.4728 590.9805 1061.4707 591.4266
14.2643 -10.0872 -6.9792 871.5758 190.2439 1054.7658 195.6052 1001.1378 130.5787 947.5466 142.4242
1.0290 -4.4532 -8.2343 613.2916 322.7786 787.5757 328.0454 763.4813 257.0617 657.4606 257.6931
-10.1006 6.4838 -0.4766 508.5431 532.6526 447.3790 531.2699 483.7398 544.3647 493.2532 543.2838
22.9933 -10.4476 3.7779 1165.4976 124.6495 1114.0829 127.4918 1057.7796 172.7018 1245.7462 190.1832
-22.4771 -11.4642 -4.2428 163.6431 144.2012 302.3827 150.4444 237.6275 128.3039 244.1901 108.8512
-2.7008 0.1741 3.8118 690.9003 364.3997 560.9006 368.4896 561.8774 424.4017 709.9312 423.5301
4.5679 -1.5446 8.0202 881.3940 301.9209 662.0670 307.9607 653.3997 406.2233 910.1774 407.8452
-13.6994 -6.9624 1.1140 416.8113 217.3000 396.0333 221.3048 356.6363 252.0523 474.6465 243.3077
-3.3893 0.8585 -0.2984 630.9755 401.6646 593.5862 405.3038 598.3571 418.4135 646.2522 417.2883
-22.5827 9.7826 -3.8688 221.7484 630.3903 235.9325 617.4587 291.2480 599.6631 190.0416 599.4892
-13.5899 -0.1011 0.3203 428.5312 378.4933 388.2069 378.6392 387.6362 401.8379 449.0795 396.8724
21.7167 -9.5084 -1.6036 1079.6592 174.3002 1145.9120 179.2303 1095.2812 167.7304 1153.6680 184.3410
23.5296 -3.9392 -6.5945 1071.2036 322.7721 1224.6678 334.0091 1204.0287 270.2340 1113.3540 283.8769
7.6891 -0.4290 2.3196 878.7345 356.8678 788.9998 364.3734 786.6389 401.0247 901.1494 403.7990
17.1661 0.2168 -3.9586 991.6408 402.0302 1052.7624 414.0303 1053.9184 380.8873 1010.4240 387.5884
-7.9890 7.3686 8.0579 653.8299 508.5190 384.7169 508.7544 426.8252 610.2883 632.6897 610.3804
16.2204 -3.1760 -3.6343 967.6446 325.2610 1038.7245 334.6212 1021.7469 305.1213 1005.4632 313.6237
-10.9156 5.3046 8.1626 589.4082 461.0637 331.5165 460.5007 361.9598 564.3694 579.9173 563.5848
-4.5389 -7.4407 -1.5722 570.4255 220.7201 608.6546 225.3613 567.3693 224.8528 631.1591 221.7667
4.2068 -8.4458 8.6361 861.9720 142.1227 666.8155 146.8648 619.3197 250.7718 930.0522 253.4488
-1.6860 -0.9364 4.5145 716.4658 335.2309 575.9732 339.7501 570.7176 402.7232 741.6955 402.1132
25.2092 9.2557 1.1539 1233.1251 575.2727 1137.4889 598.7365 1186.8373 615.3548 1199.9502 614.8524
-22.0955 7.2110 4.0096 314.8833 530.2586 158.1439 521.4607 199.7040 584.9295 295.9400 584.1633
-13.1815 8.0135 3.0530 490.6244 550.8377 340.6190 547.0666 386.1544 597.5428 466.8208 597.3907
-6.2660 8.1223 0.6851 604.3980 563.0011 504.6646 563.6816 550.1033 587.1081 579.7920 586.9193
0.4384 -8.9424 -3.7200 641.1047 198.4238 736.3447 203.4412 687.3572 178.3725 710.1561 178.7050
18.3146 8.2943 -0.3248 1079.7947 563.4677 1013.3866 581.3761 1057.9540 585.0936 1052.7411 585.6976
17.1041 2.0707 6.1575 1116.2335 391.4746 930.5189 403.2086 941.8587 477.6182 1124.3116 481.4419
-24.7301 2.8097 -4.5391 151.0399 473.4480 222.6055 465.6574 238.5103 443.1291 156.2701 435.9157
-5.5333 -1.7700 0.9597 595.1589 335.6970 543.6566 339.1270 533.7579 366.0810 624.8973 363.7156
-25.5816 4.7491 -0.0942 188.4792 495.4098 147.7652 486.1304 174.9773 508.9521 183.2580 504.5208
-4.2280 -12.1128 -1.0700 569.7240 112.6772 621.8544 118.1515 554.5896 121.3961 656.1519 117.7299
-15.2517 5.1462 -3.6715 362.9965 519.9419 388.2373 515.7282 417.0683 498.1018 355.4466 495.1982
11.4747 -11.7665 1.7619 914.6827 105.7608 903.3522 109.3080 839.0752 136.6159 1001.1711 146.1484
-13.4118 9.4304 0.3424 458.3694 597.3978 364.4355 592.3940 417.6732 614.4672 427.2017 614.7220
20.5409 -6.1539 -5.4123 1021.7026 268.2914 1155.4772 276.7072 1122.9688 226.3025 1076.2731 239.8436
17.5272 -8.1545 -5.3190 959.2637 223.9358 1097.7196 230.4436 1054.4135 181.8689 1024.9006 194.8267
-6.2462 -11.9246 -3.7015 499.5911 131.3375 612.0098 136.8296 546.0405 113.6986 584.3454 108.2036
24.3532 0.7786 7.5333 1269.4199 354.1379 1069.2600 367.1267 1073.4883 454.2026 1284.8793 460.6282
5.3600 8.5101 6.5611 908.3452 538.1991 667.1670 546.7184 714.6848 628.0920 880.0781 627.8607
-4.3276 -8.7636 2.0891 613.3416 170.8524 573.7907 175.8926 524.7238 213.1342 681.7874 210.0867
-17.4187 4.1946 -7.3914 273.8978 517.8436 392.6447 512.4529 415.9952 457.9634 271.7370 453.3994
-18.8085 -5.0012 7.4884 390.2284 227.4638 214.9893 230.7545 186.0340 329.8402 437.6359 320.3785
7.4634 3.5198 -5.6425 791.9675 486.4772 865.4096 495.6181 884.3917 448.7349 792.5574 450.7732
-22.1834 11.3629 2.9704 312.3481 632.4475 156.9997 619.5969 222.3264 671.2387 271.1583 673.9580
-0.7447 2.8440 5.9070 762.3974 413.9049 567.7131 418.5863 583.7105 495.8744 766.4348 495.7298
21.0253 -1.6844 -1.7061 1087.3002 347.6657 1111.9836 359.2130 1103.0065 348.2461 1116.8567 357.6534
12.6293 9.5882 -2.2708 949.7093 604.0983 915.2886 618.8640 967.0251 603.8930 915.9948 603.8937
18.3571 -11.7457 3.2053 1065.6510 98.7638 1027.9279 101.1879 964.2328 141.4269 1152.8835 156.4534
20.7471 2.5244 -3.4204 1073.5472 449.7048 1114.4006 464.9980 1127.8010 435.9567 1079.2912 442.0362
14.0843 11.6391 -2.2452 984.2127 649.4554 939.2275 666.5248 1001.8881 650.5871 938.8741 649.4356
-9.4845 -10.2140 -4.7906 426.5274 175.7619 556.4142 180.7672 499.8044 148.2855 501.5580 140.5222
11.5833 -11.8337 -5.8649 827.6310 145.7354 992.4131 150.1083 929.0438 97.2647 913.2333 107.6043
-21.0018 -8.5429 -0.1441 247.9169 188.2513 274.0626 192.8045 225.4056 212.7859 313.6361 197.7993
-2.6162 -10.0078 6.7321 698.5163 117.0045 556.6894 122.2810 500.1239 207.5016 774.6517 205.6245
-12.3713 8.3381 3.6114 514.6461 555.2030 348.8901 551.8628 396.2852 607.8134 488.9428 607.9004
14.4822 -1.9874 -5.2301 918.5819 360.1213 1018.0297 369.9093 1007.4197 324.4990 949.6611 331.5929
-9.6961 10.9330 -5.4308 471.8711 659.1589 501.1475 655.8911 561.6629 616.7193 433.0831 616.9406
-25.1097 11.7339 -6.5906 143.6287 690.2555 214.3891 672.7963 280.5066 627.8693 102.3166 628.9545
15.9302 -0.5405 -4.0981 963.9569 386.1701 1030.9928 397.2010 1028.1058 363.0979 986.9844 369.8203
24.9375 6.0357 3.3548 1245.1981 492.6562 1115.3042 512.1603 1147.6870 553.2769 1230.3433 555.4870
6.3713 11.1949 8.0382 953.9005 591.7172 662.6642 601.5360 725.3184 697.5791 910.0735 696.5136
17.1422 -9.9128 1.3333 1025.1207 149.5283 1019.2990 153.7046 965.7002 175.0220 1101.5034 188.0126
23.1500 -10.2915 -2.5044 1094.2485 161.8982 1187.8025 166.3037 1133.2644 144.4411 1172.6825 163.0553
9.0674 -4.9973 5.8932 935.4073 234.8776 788.0141 240.8425 760.3164 314.6500 983.8492 319.3353
18.2484 -11.0703 5.1136 1088.2213 103.3070 1002.0287 105.8911 941.6841 166.8635 1171.8845 181.0092
2.8634 8.9671 1.1899 796.0761 576.5108 678.6571 583.5721 728.2224 608.8084 766.0905 608.7835
-22.5037 -3.2533 4.3846 282.3683 285.2753 175.9708 285.9569 157.1930 354.0344 319.9433 343.7229
-0.4850 -10.6739 -3.0361 625.8757 155.9294 714.8295 160.9467 656.1739 142.8332 704.4468 142.4338
-13.7364 -9.0483 3.9193 442.6125 154.1373 367.9729 159.6697 316.4054 219.0923 512.1409 209.4633
17.9789 -6.8480 0.0936 1035.2894 224.1227 1042.4159 230.6867 1005.5593 239.3078 1094.1615 250.8536
-13.1661 -9.4658 6.9447 488.1381 127.6678 344.2572 133.7982 289.9355 224.5881 560.4112 215.4609
4.2815 5.8803 7.3563 888.8724 474.4667 643.2709 481.7811 676.2258 572.5440 875.5039 572.7846
23.7706 -10.7111 2.2259 1161.0870 127.2658 1148.5819 130.1514 1091.1703 158.3324 1242.6762 176.9621
16.9124 7.1640 -0.2007 1050.8614 538.0187 986.0561 554.1390 1024.6519 559.9731 1030.2828 561.2771
15.0900 -2.7783 0.3621 993.9510 313.4256 968.9928 322.1747 953.9586 335.3226 1029.6714 342.4723
4.3645 5.6629 1.4690 819.9722 499.6248 714.8203 507.1650 746.0732 535.5274 808.3147 536.0582
-4.0578 10.6513 8.1250 743.8585 582.6663 452.7601 584.6926 513.3037 684.9135 704.0255 685.5060
-22.6973 -11.6667 -3.8204 163.2649 137.2207 293.7800 143.7515 227.7928 125.9198 244.9263 106.1627
-6.8111 5.7642 7.5246 667.0336 473.9213 419.0999 475.2823 451.9406 571.1471 654.8383 570.7433
-16.1257 2.4922 -3.1276 344.1277 456.5536 372.3251 453.6156 386.3230 442.1812 350.7861 437.4781
-0.9838 -12.7211 6.0893 716.2035 59.2648 604.4296 64.4704 532.8153 141.4518 807.6123 140.6294
10.6955 7.4316 -8.6392 831.2817 587.7648 954.3932 600.6403 993.9619 520.6814 810.4207 522.2365
-16.7156 4.4357 7.9716 465.1662 443.3799 222.5657 440.4348 248.2081 544.0675 460.7438 542.2394
13.8241 6.0991 -3.1049 953.3545 529.6210 958.7327 543.4410 991.5085 520.0611 939.2021 522.0943
9.9125 -8.2706 -1.8162 851.9252 202.9756 903.0920 208.4536 858.2192 199.6765 918.1373 206.7720
